row: time/col: destination_zone,0,1,2,3,4,5,6,7,8,9
2900,0.72121507,0.78583354,0.8295313,0.003342508,0.46459,0.8122641,0.005482255,0.65980893,0.09775781,0.6394638
2901,0.7212159,0.7858336,0.8295316,0.0033411442,0.4645902,0.8122646,0.0054795793,0.6598098,0.09775757,0.6394636
2902,0.72121674,0.78583366,0.82953197,0.0033397812,0.46459037,0.81226516,0.005476906,0.6598107,0.09775733,0.6394634
2903,0.7212176,0.7858337,0.82953227,0.0033384194,0.46459055,0.8122657,0.005474235,0.6598116,0.09775709,0.6394633
2904,0.7212184,0.7858338,0.82953256,0.0033370585,0.46459073,0.81226623,0.005471566,0.6598125,0.09775686,0.6394632
2905,0.72121924,0.78583384,0.82953286,0.0033356987,0.4645909,0.81226677,0.0054689,0.6598134,0.09775663,0.63946307
2906,0.7212201,0.7858339,0.82953316,0.00333434,0.4645911,0.8122673,0.005466236,0.6598143,0.0977564,0.6394629
2907,0.7212209,0.78583395,0.82953346,0.0033329823,0.46459126,0.81226784,0.005463574,0.65981513,0.09775617,0.63946277
2908,0.72122175,0.78583395,0.8295338,0.0033316256,0.46459144,0.8122684,0.0054609147,0.65981597,0.09775594,0.63946265
2909,0.7212226,0.785834,0.8295341,0.00333027,0.4645916,0.8122689,0.0054582576,0.6598168,0.09775571,0.63946253
2910,0.7212234,0.7858341,0.8295344,0.0033289155,0.46459177,0.81226945,0.005455603,0.6598177,0.09775548,0.6394624
2911,0.72122425,0.78583413,0.8295347,0.003327562,0.46459192,0.81227,0.00545295,0.6598186,0.097755246,0.6394623
2912,0.7212251,0.7858342,0.829535,0.0033262095,0.4645921,0.8122705,0.0054502995,0.6598194,0.097755015,0.6394622
2913,0.7212259,0.7858342,0.82953537,0.003324858,0.46459225,0.81227106,0.0054476513,0.65982026,0.097754784,0.639462
2914,0.72122675,0.78583425,0.82953566,0.0033235075,0.46459243,0.8122716,0.0054450054,0.6598211,0.09775455,0.6394618
2915,0.7212276,0.7858343,0.82953596,0.003322158,0.4645926,0.81227213,0.005442362,0.6598219,0.09775432,0.6394617
2916,0.7212284,0.7858343,0.82953626,0.0033208097,0.46459275,0.81227267,0.0054397206,0.65982276,0.09775409,0.6394616
2917,0.72122926,0.7858344,0.8295366,0.0033194623,0.46459293,0.8122732,0.0054370817,0.6598236,0.09775386,0.63946146
2918,0.72123003,0.7858344,0.8295369,0.0033181158,0.46459308,0.81227374,0.0054344446,0.65982443,0.09775363,0.63946134
2919,0.7212308,0.78583443,0.8295373,0.0033167705,0.46459323,0.8122743,0.00543181,0.6598253,0.0977534,0.63946116
2920,0.72123164,0.7858345,0.82953763,0.0033154262,0.4645934,0.8122748,0.0054291775,0.6598262,0.09775317,0.63946104
2921,0.7212324,0.78583455,0.8295379,0.003314083,0.4645936,0.81227535,0.0054265475,0.65982705,0.097752936,0.6394609
2922,0.7212332,0.7858346,0.8295382,0.0033127407,0.46459377,0.8122759,0.0054239198,0.6598279,0.097752705,0.6394608
2923,0.721234,0.78583467,0.8295385,0.0033113994,0.46459395,0.8122764,0.005421294,0.6598287,0.097752474,0.6394607
2924,0.72123486,0.7858347,0.8295389,0.0033100592,0.4645941,0.81227696,0.0054186704,0.65982956,0.09775224,0.63946056
2925,0.72123563,0.7858348,0.8295392,0.00330872,0.46459424,0.8122775,0.005416049,0.6598304,0.09775201,0.63946044
2926,0.72123647,0.78583485,0.82953954,0.0033073816,0.4645944,0.81227803,0.0054134303,0.6598312,0.09775178,0.63946027
2927,0.72123724,0.7858349,0.82953984,0.0033060445,0.46459457,0.81227857,0.0054108137,0.65983206,0.09775155,0.63946015
2928,0.721238,0.78583497,0.82954013,0.0033047083,0.46459472,0.8122791,0.005408199,0.6598329,0.09775132,0.63946
2929,0.72123885,0.785835,0.82954043,0.003303373,0.4645949,0.81227964,0.0054055867,0.6598337,0.09775109,0.6394599
2930,0.7212396,0.7858351,0.8295407,0.0033020389,0.46459505,0.8122802,0.0054029766,0.6598346,0.09775086,0.6394598
2931,0.7212404,0.78583515,0.8295411,0.0033007057,0.4645952,0.8122807,0.005400369,0.65983546,0.097750634,0.63945967
2932,0.7212412,0.7858352,0.8295414,0.0032993734,0.46459535,0.81228125,0.0053977636,0.6598363,0.09775041,0.6394595
2933,0.72124195,0.78583527,0.8295417,0.0032980423,0.46459553,0.8122818,0.00539516,0.6598371,0.09775019,0.6394594
2934,0.7212427,0.7858353,0.829542,0.0032967122,0.4645957,0.81228226,0.005392559,0.659838,0.09774996,0.63945925
2935,0.7212435,0.7858354,0.8295423,0.003295383,0.46459585,0.8122828,0.00538996,0.65983886,0.09774974,0.63945913
2936,0.7212443,0.78583544,0.82954264,0.003294055,0.464596,0.81228334,0.0053873635,0.6598397,0.09774952,0.639459
2937,0.7212451,0.7858355,0.829543,0.0032927277,0.46459615,0.8122839,0.005384769,0.6598405,0.09774929,0.6394589
2938,0.7212459,0.78583556,0.8295433,0.0032914015,0.4645963,0.81228435,0.0053821765,0.65984136,0.09774907,0.6394588
2939,0.7212467,0.7858356,0.8295436,0.0032900765,0.46459648,0.8122848,0.0053795865,0.6598422,0.097748846,0.63945866
2940,0.7212475,0.7858356,0.8295439,0.0032887524,0.46459663,0.81228536,0.0053769983,0.659843,0.09774862,0.63945854
2941,0.7212483,0.7858357,0.8295442,0.0032874292,0.4645968,0.81228584,0.0053744125,0.65984386,0.0977484,0.6394584
2942,0.7212491,0.78583574,0.8295445,0.0032861072,0.464597,0.8122864,0.005371829,0.6598447,0.097748175,0.6394583
2943,0.7212499,0.7858358,0.8295448,0.0032847861,0.46459714,0.8122869,0.005369248,0.65984553,0.09774795,0.6394582
2944,0.72125065,0.78583586,0.8295451,0.003283466,0.4645973,0.8122874,0.0053666686,0.65984637,0.09774773,0.63945806
2945,0.7212515,0.7858359,0.8295454,0.0032821468,0.46459746,0.81228787,0.0053640916,0.6598472,0.097747505,0.63945794
2946,0.72125226,0.785836,0.8295457,0.0032808287,0.46459764,0.81228834,0.005361517,0.65984803,0.09774728,0.6394578
2947,0.72125304,0.78583604,0.82954603,0.0032795116,0.4645978,0.8122889,0.005358944,0.65984887,0.09774706,0.6394577
2948,0.7212538,0.78583604,0.82954633,0.0032781954,0.46459794,0.8122894,0.0053563737,0.6598497,0.097746834,0.6394576
2949,0.7212546,0.7858361,0.82954663,0.0032768801,0.4645981,0.81228995,0.0053538056,0.65985054,0.09774661,0.63945746
2950,0.72125536,0.78583616,0.829547,0.003275566,0.46459824,0.8122905,0.0053512393,0.6598514,0.09774639,0.63945735
2951,0.72125614,0.78583616,0.8295473,0.0032742529,0.4645984,0.81229097,0.0053486754,0.6598522,0.09774616,0.6394572
2952,0.7212569,0.78583616,0.8295476,0.0032729406,0.46459857,0.8122915,0.005346114,0.65985304,0.09774594,0.6394571
2953,0.72125775,0.7858362,0.82954794,0.0032716293,0.46459872,0.812292,0.005343554,0.6598539,0.09774572,0.639457
2954,0.7212585,0.7858362,0.82954824,0.0032703192,0.4645989,0.81229246,0.0053409967,0.6598547,0.09774549,0.63945687
2955,0.7212593,0.7858363,0.82954854,0.00326901,0.46459904,0.81229293,0.005338441,0.65985554,0.09774527,0.63945675
2956,0.7212601,0.78583634,0.82954884,0.0032677017,0.46459922,0.81229347,0.005335888,0.6598564,0.097745046,0.6394566
2957,0.72126085,0.7858364,0.8295492,0.0032663944,0.4645994,0.812294,0.005333337,0.6598572,0.09774482,0.6394565
2958,0.7212616,0.78583646,0.8295495,0.003265088,0.46459955,0.8122945,0.005330788,0.65985805,0.0977446,0.6394564
2959,0.7212624,0.7858365,0.8295498,0.0032637827,0.4645997,0.81229496,0.0053282413,0.6598589,0.09774438,0.6394563
2960,0.7212632,0.7858366,0.8295501,0.0032624784,0.46459985,0.8122955,0.005325697,0.6598597,0.09774417,0.63945615
2961,0.72126395,0.78583664,0.8295504,0.003261175,0.4646,0.812296,0.0053231544,0.65986055,0.09774395,0.63945603
2962,0.7212647,0.7858367,0.8295507,0.0032598726,0.46460018,0.81229645,0.005320614,0.6598614,0.097743735,0.6394559
2963,0.7212655,0.78583676,0.829551,0.003258571,0.46460035,0.812297,0.005318076,0.6598622,0.09774352,0.6394558
2964,0.72126627,0.78583676,0.8295513,0.0032572707,0.4646005,0.81229746,0.00531554,0.65986305,0.0977433,0.6394556
2965,0.72126704,0.7858368,0.8295516,0.0032559712,0.46460065,0.812298,0.0053130058,0.6598639,0.09774309,0.6394555
2966,0.7212678,0.7858369,0.8295519,0.0032546727,0.4646008,0.8122985,0.005310474,0.6598647,0.09774287,0.6394554
2967,0.7212686,0.78583694,0.8295522,0.0032533752,0.46460095,0.81229895,0.0053079445,0.65986556,0.097742654,0.63945526
2968,0.72126937,0.785837,0.82955253,0.0032520785,0.46460113,0.8122995,0.005305417,0.6598664,0.09774244,0.63945514
2969,0.72127014,0.785837,0.8295528,0.0032507828,0.46460128,0.81229997,0.0053028916,0.6598672,0.09774222,0.639455
2970,0.7212709,0.78583705,0.8295531,0.0032494883,0.46460146,0.8123005,0.005300368,0.65986806,0.097742006,0.63945484
2971,0.7212717,0.7858371,0.8295534,0.0032481947,0.4646016,0.812301,0.005297847,0.6598689,0.09774179,0.63945466
2972,0.72127247,0.7858372,0.8295537,0.003246902,0.46460178,0.81230146,0.005295328,0.65986973,0.097741574,0.63945454
2973,0.72127324,0.7858372,0.829554,0.0032456103,0.46460196,0.81230193,0.005292811,0.65987056,0.09774136,0.6394544
2974,0.721274,0.78583723,0.8295543,0.0032443195,0.4646021,0.8123025,0.005290296,0.6598714,0.09774114,0.6394543
2975,0.7212748,0.78583723,0.8295546,0.0032430296,0.46460226,0.81230295,0.005287783,0.65987223,0.097740926,0.6394542
2976,0.72127557,0.7858373,0.8295549,0.0032417406,0.4646024,0.8123034,0.0052852724,0.65987307,0.09774071,0.63945407
2977,0.72127634,0.78583735,0.8295553,0.0032404528,0.46460256,0.8123039,0.005282764,0.6598739,0.09774049,0.63945395
2978,0.7212771,0.7858374,0.8295556,0.003239166,0.4646027,0.8123044,0.005280257,0.65987474,0.09774028,0.6394538
2979,0.7212779,0.7858375,0.82955587,0.00323788,0.46460286,0.8123049,0.005277753,0.6598756,0.09774006,0.6394537
2980,0.72127867,0.78583753,0.82955617,0.003236595,0.464603,0.8123054,0.0052752504,0.65987635,0.097739846,0.6394536
2981,0.72127944,0.7858376,0.82955647,0.003235311,0.4646032,0.81230587,0.0052727503,0.6598771,0.09773963,0.6394535
2982,0.7212802,0.78583765,0.82955676,0.003234028,0.46460333,0.81230634,0.005270252,0.65987796,0.09773941,0.63945335
2983,0.721281,0.7858377,0.82955706,0.0032327457,0.46460348,0.8123068,0.005267756,0.6598788,0.0977392,0.63945323
2984,0.72128177,0.78583777,0.82955736,0.0032314644,0.46460363,0.81230736,0.005265262,0.6598796,0.09773898,0.6394531
2985,0.72128254,0.7858378,0.82955766,0.003230184,0.46460378,0.8123079,0.00526277,0.6598804,0.097738765,0.63945293
2986,0.7212833,0.7858379,0.82955796,0.0032289047,0.46460393,0.8123084,0.0052602803,0.6598812,0.09773855,0.6394528
2987,0.7212841,0.7858379,0.82955825,0.0032276264,0.46460408,0.81230885,0.005257793,0.659882,0.09773833,0.63945264
2988,0.72128487,0.7858379,0.82955855,0.0032263491,0.46460423,0.8123093,0.005255307,0.65988284,0.09773812,0.6394525
2989,0.72128564,0.78583795,0.82955885,0.0032250728,0.46460438,0.8123098,0.0052528237,0.6598837,0.0977379,0.6394524
2990,0.7212864,0.785838,0.82955915,0.0032237973,0.46460453,0.8123103,0.005250342,0.65988445,0.097737685,0.6394523
2991,0.7212872,0.78583807,0.82955945,0.0032225228,0.46460468,0.8123108,0.005247863,0.6598852,0.097737476,0.63945216
2992,0.72128797,0.7858381,0.82955974,0.0032212492,0.46460482,0.8123113,0.0052453857,0.659886,0.09773727,0.63945204
2993,0.72128874,0.7858381,0.82956004,0.0032199766,0.46460497,0.81231177,0.0052429102,0.6598868,0.09773706,0.6394519
2994,0.7212895,0.7858382,0.82956034,0.0032187048,0.46460512,0.81231225,0.005240437,0.6598876,0.09773685,0.6394518
2995,0.7212903,0.78583825,0.82956064,0.003217434,0.46460527,0.8123127,0.005237966,0.6598884,0.09773664,0.6394517
2996,0.72129107,0.7858383,0.82956094,0.0032161642,0.46460542,0.8123132,0.005235497,0.65988916,0.09773643,0.63945156
2997,0.72129184,0.78583837,0.82956123,0.0032148953,0.46460557,0.8123137,0.00523303,0.65989,0.097736225,0.63945144
2998,0.7212926,0.7858384,0.82956153,0.0032136273,0.46460572,0.81231415,0.005230565,0.6598908,0.097736016,0.6394513
2999,0.7212934,0.7858385,0.8295618,0.0032123602,0.46460587,0.8123146,0.005228102,0.65989155,0.09773581,0.6394512
3000,0.72129416,0.78583854,0.8295621,0.003211094,0.46460602,0.8123151,0.005225641,0.6598923,0.0977356,0.6394511
3001,0.7212949,0.7858386,0.8295624,0.0032098289,0.46460617,0.81231564,0.0052231825,0.6598931,0.09773539,0.63945097
3002,0.72129565,0.7858386,0.8295627,0.0032085646,0.4646063,0.8123161,0.0052207257,0.6598939,0.09773518,0.6394508
3003,0.7212964,0.78583866,0.829563,0.0032073013,0.46460646,0.8123166,0.0052182707,0.65989465,0.09773497,0.63945067
3004,0.7212972,0.7858387,0.8295633,0.0032060388,0.46460664,0.8123171,0.005215818,0.6598954,0.097734764,0.63945055
3005,0.721298,0.7858388,0.8295636,0.0032047774,0.4646068,0.81231755,0.0052133673,0.6598962,0.097734556,0.63945043
3006,0.7212987,0.78583884,0.8295639,0.0032035168,0.46460694,0.812318,0.005210919,0.65989697,0.09773435,0.6394503
3007,0.72129947,0.7858389,0.8295642,0.0032022572,0.4646071,0.8123185,0.0052084723,0.65989774,0.09773414,0.6394502
3008,0.7213002,0.78583896,0.8295645,0.0032009985,0.46460724,0.812319,0.0052060275,0.6598985,0.09773393,0.6394501
3009,0.72130096,0.78583896,0.8295648,0.0031997408,0.4646074,0.81231946,0.005203585,0.65989935,0.09773372,0.63944995
3010,0.72130173,0.78583896,0.8295651,0.003198484,0.46460754,0.81231993,0.0052011446,0.6599001,0.09773351,0.63944983
3011,0.72130245,0.785839,0.8295654,0.003197228,0.4646077,0.8123204,0.005198706,0.6599009,0.097733304,0.6394497
3012,0.7213032,0.7858391,0.8295657,0.003195973,0.46460783,0.8123209,0.0051962696,0.6599017,0.097733095,0.6394496
3013,0.72130394,0.78583914,0.829566,0.003194719,0.46460798,0.8123214,0.005193835,0.65990245,0.09773289,0.6394495
3014,0.72130466,0.7858392,0.8295663,0.003193466,0.46460813,0.8123219,0.0051914025,0.6599032,0.09773268,0.63944936
3015,0.72130543,0.78583926,0.8295666,0.0031922138,0.46460828,0.8123224,0.005188972,0.659904,0.09773247,0.63944924
3016,0.72130615,0.7858393,0.8295669,0.0031909626,0.46460843,0.81232285,0.005186544,0.6599048,0.09773226,0.6394491
3017,0.72130686,0.7858394,0.8295672,0.0031897123,0.46460858,0.81232333,0.0051841172,0.65990555,0.09773205,0.639449
3018,0.72130764,0.78583944,0.8295675,0.003188463,0.46460873,0.8123238,0.0051816925,0.6599063,0.09773184,0.6394489
3019,0.7213084,0.7858395,0.8295678,0.0031872145,0.46460888,0.8123243,0.00517927,0.6599071,0.097731635,0.63944876
3020,0.7213091,0.7858395,0.8295681,0.003185967,0.46460903,0.81232476,0.0051768497,0.6599079,0.09773143,0.63944864
3021,0.72130984,0.78583956,0.8295684,0.0031847204,0.46460918,0.81232524,0.005174431,0.65990865,0.09773122,0.6394485
3022,0.7213106,0.7858396,0.8295687,0.0031834748,0.46460932,0.8123257,0.0051720147,0.6599094,0.09773102,0.6394484
3023,0.7213114,0.7858396,0.829569,0.0031822298,0.4646095,0.8123262,0.0051696002,0.6599102,0.097730815,0.6394483
3024,0.7213121,0.7858396,0.8295693,0.0031809858,0.46460965,0.81232667,0.0051671877,0.659911,0.097730614,0.63944817
3025,0.7213129,0.7858397,0.8295696,0.0031797427,0.4646098,0.81232715,0.005164777,0.65991175,0.09773041,0.63944805
3026,0.7213136,0.78583974,0.8295699,0.0031785006,0.46460995,0.8123276,0.0051623685,0.6599125,0.09773021,0.6394479
3027,0.7213143,0.7858398,0.8295702,0.0031772594,0.4646101,0.8123281,0.005159962,0.6599133,0.09773001,0.6394478
3028,0.7213151,0.7858398,0.8295705,0.003176019,0.46461025,0.8123286,0.0051575573,0.6599141,0.09772981,0.6394477
3029,0.7213158,0.7858398,0.8295708,0.0031747797,0.4646104,0.81232905,0.0051551545,0.65991485,0.09772961,0.63944757
3030,0.7213165,0.7858398,0.82957107,0.0031735413,0.46461055,0.81232953,0.005152754,0.6599156,0.09772941,0.63944745
3031,0.72131723,0.78583986,0.82957137,0.0031723038,0.4646107,0.81233,0.0051503554,0.6599164,0.097729206,0.63944733
3032,0.72131795,0.7858399,0.82957166,0.0031710672,0.46461084,0.8123305,0.0051479586,0.6599172,0.097729005,0.6394472
3033,0.72131866,0.78584,0.82957196,0.0031698314,0.464611,0.81233096,0.0051455637,0.65991795,0.097728804,0.6394471
3034,0.7213194,0.78584003,0.82957226,0.0031685964,0.46461114,0.81233144,0.005143171,0.6599187,0.0977286,0.639447
3035,0.7213201,0.7858401,0.8295725,0.0031673624,0.4646113,0.8123319,0.0051407805,0.6599195,0.0977284,0.63944685
3036,0.7213208,0.78584015,0.8295728,0.0031661293,0.46461144,0.8123324,0.0051383916,0.6599203,0.0977282,0.63944674
3037,0.7213215,0.7858402,0.8295731,0.0031648972,0.4646116,0.81233287,0.0051360046,0.65992105,0.097728,0.6394466
3038,0.72132224,0.7858403,0.8295734,0.003163666,0.46461174,0.81233335,0.0051336195,0.6599218,0.0977278,0.6394465
3039,0.721323,0.78584033,0.8295737,0.0031624357,0.4646119,0.8123338,0.0051312367,0.6599226,0.0977276,0.6394464
3040,0.7213237,0.7858404,0.829574,0.0031612064,0.46461204,0.8123343,0.005128856,0.6599234,0.097727396,0.63944626
3041,0.72132444,0.78584045,0.8295743,0.0031599777,0.4646122,0.8123348,0.0051264768,0.65992415,0.097727194,0.63944614
3042,0.72132516,0.7858405,0.8295746,0.00315875,0.46461233,0.81233525,0.0051240996,0.6599249,0.09772699,0.639446
3043,0.7213259,0.7858406,0.8295749,0.0031575232,0.46461248,0.8123357,0.005121724,0.6599257,0.09772679,0.6394459
3044,0.7213266,0.78584063,0.8295752,0.0031562974,0.46461263,0.8123362,0.005119351,0.6599265,0.09772659,0.6394458
3045,0.7213273,0.78584063,0.8295755,0.0031550725,0.46461278,0.8123367,0.00511698,0.65992725,0.09772639,0.63944566
3046,0.721328,0.7858407,0.8295758,0.0031538485,0.46461293,0.81233716,0.005114611,0.659928,0.09772619,0.63944554
3047,0.72132874,0.78584075,0.829576,0.0031526252,0.46461308,0.81233764,0.0051122434,0.6599288,0.09772599,0.6394454
3048,0.72132945,0.7858408,0.82957625,0.0031514028,0.46461323,0.8123381,0.005109878,0.6599296,0.097725786,0.6394453
3049,0.72133017,0.78584087,0.82957655,0.0031501814,0.46461338,0.8123386,0.005107514,0.65993035,0.097725585,0.6394452
3050,0.7213309,0.7858409,0.8295768,0.0031489609,0.46461353,0.81233907,0.0051051527,0.6599311,0.097725384,0.63944507
3051,0.7213316,0.785841,0.8295771,0.0031477413,0.46461368,0.81233954,0.005102793,0.6599319,0.09772518,0.63944495
3052,0.7213323,0.78584105,0.8295774,0.0031465224,0.46461383,0.81234,0.0051004356,0.6599327,0.09772498,0.6394448
3053,0.721333,0.78584105,0.8295777,0.0031453045,0.46461397,0.8123405,0.00509808,0.65993345,0.09772478,0.6394447
3054,0.72133374,0.7858411,0.829578,0.0031440875,0.46461412,0.812341,0.005095726,0.6599342,0.09772458,0.6394446
3055,0.72133446,0.78584117,0.8295782,0.0031428714,0.46461427,0.81234145,0.005093374,0.659935,0.097724386,0.6394445
3056,0.7213352,0.7858412,0.8295785,0.0031416563,0.46461442,0.8123419,0.0050910236,0.6599358,0.09772419,0.63944435
3057,0.7213359,0.7858412,0.82957876,0.0031404418,0.46461457,0.8123424,0.0050886753,0.65993655,0.097724,0.63944423
3058,0.7213366,0.7858413,0.829579,0.0031392283,0.46461472,0.8123429,0.0050863293,0.6599373,0.097723804,0.6394441
3059,0.7213373,0.78584135,0.8295793,0.0031380157,0.46461487,0.81234336,0.005083985,0.6599381,0.09772361,0.639444
3060,0.72133803,0.78584135,0.8295796,0.003136804,0.46461502,0.81234384,0.005081643,0.6599389,0.09772342,0.6394439
3061,0.72133875,0.78584135,0.82957983,0.0031355934,0.46461517,0.8123443,0.0050793025,0.65993965,0.09772322,0.63944376
3062,0.72133946,0.7858414,0.82958007,0.0031343834,0.46461532,0.8123448,0.005076964,0.6599404,0.09772303,0.63944364
3063,0.7213402,0.78584146,0.82958037,0.0031331743,0.46461546,0.81234527,0.005074627,0.6599412,0.097722836,0.6394435
3064,0.7213409,0.78584146,0.8295806,0.003131966,0.4646156,0.8123457,0.0050722924,0.6599419,0.09772264,0.6394434
3065,0.7213416,0.78584146,0.8295809,0.0031307589,0.46461576,0.81234616,0.0050699594,0.6599427,0.09772245,0.6394433
3066,0.7213423,0.7858415,0.8295812,0.0031295524,0.4646159,0.81234664,0.0050676283,0.65994346,0.097722255,0.63944316
3067,0.72134304,0.7858415,0.8295815,0.0031283468,0.46461606,0.81234705,0.005065299,0.65994424,0.09772206,0.63944304
3068,0.72134376,0.7858415,0.8295818,0.003127142,0.4646162,0.81234753,0.0050629717,0.659945,0.09772187,0.6394429
3069,0.7213445,0.7858416,0.82958204,0.0031259384,0.46461636,0.812348,0.005060646,0.6599457,0.09772167,0.6394428
3070,0.7213452,0.78584164,0.82958233,0.0031247353,0.4646165,0.8123484,0.0050583226,0.6599465,0.09772148,0.6394427
3071,0.7213459,0.7858417,0.8295826,0.0031235332,0.46461666,0.8123489,0.0050560012,0.6599472,0.097721286,0.63944256
3072,0.7213466,0.78584176,0.82958287,0.003122332,0.4646168,0.8123494,0.005053682,0.659948,0.09772109,0.63944244
3073,0.72134733,0.7858418,0.82958317,0.0031211316,0.46461695,0.8123498,0.005051364,0.6599487,0.0977209,0.6394423
3074,0.72134805,0.7858419,0.82958347,0.003119932,0.4646171,0.8123503,0.0050490485,0.6599495,0.097720705,0.6394422
3075,0.72134876,0.78584194,0.8295837,0.0031187334,0.46461725,0.81235075,0.0050467346,0.6599502,0.09772051,0.6394421
3076,0.7213495,0.785842,0.82958394,0.0031175357,0.4646174,0.81235117,0.0050444226,0.6599509,0.09772032,0.63944197
3077,0.7213502,0.785842,0.82958424,0.0031163387,0.46461755,0.81235164,0.0050421124,0.6599516,0.097720124,0.63944185
3078,0.7213509,0.78584206,0.8295845,0.0031151427,0.4646177,0.81235206,0.005039804,0.65995234,0.09771993,0.6394417
3079,0.7213516,0.78584206,0.8295847,0.0031139476,0.46461785,0.8123525,0.0050374977,0.6599531,0.09771974,0.6394416
3080,0.72135234,0.7858421,0.829585,0.0031127532,0.464618,0.8123529,0.005035193,0.6599539,0.09771954,0.6394415
3081,0.72135305,0.7858422,0.8295853,0.0031115597,0.46461815,0.8123534,0.0050328905,0.6599546,0.09771935,0.6394414
3082,0.72135377,0.78584224,0.82958555,0.003110367,0.4646183,0.8123538,0.0050305896,0.6599553,0.097719155,0.63944125
3083,0.7213545,0.7858423,0.8295858,0.0031091752,0.46461844,0.81235427,0.0050282907,0.6599561,0.09771896,0.63944113
3084,0.7213552,0.78584236,0.8295861,0.0031079843,0.4646186,0.81235474,0.0050259936,0.6599568,0.09771877,0.639441
3085,0.7213559,0.7858424,0.8295863,0.0031067943,0.46461874,0.81235516,0.0050236983,0.6599575,0.097718574,0.6394409
3086,0.72135663,0.7858424,0.82958657,0.003105605,0.4646189,0.8123556,0.005021405,0.65995824,0.09771838,0.6394408
3087,0.72135735,0.7858424,0.82958686,0.0031044167,0.46461904,0.812356,0.0050191134,0.659959,0.09771819,0.63944066
3088,0.72135806,0.7858425,0.82958716,0.0031032292,0.4646192,0.8123565,0.0050168238,0.65995973,0.09771799,0.63944054
3089,0.7213588,0.7858425,0.82958746,0.0031020425,0.46461934,0.8123569,0.005014536,0.65996045,0.0977178,0.6394404
3090,0.7213595,0.78584254,0.8295877,0.0031008567,0.4646195,0.81235737,0.00501225,0.6599612,0.097717606,0.6394403
3091,0.7213602,0.7858426,0.829588,0.0030996718,0.46461964,0.8123578,0.005009966,0.65996194,0.09771742,0.6394402
3092,0.72136086,0.7858426,0.82958823,0.0030984876,0.4646198,0.81235826,0.0050076833,0.65996265,0.09771723,0.63944006
3093,0.7213615,0.7858426,0.8295885,0.0030973044,0.46461993,0.8123587,0.0050054025,0.65996337,0.09771705,0.63943994
3094,0.7213622,0.78584266,0.8295888,0.003096122,0.46462008,0.81235915,0.0050031235,0.6599641,0.09771686,0.6394398
3095,0.7213629,0.7858427,0.82958907,0.0030949404,0.46462023,0.8123596,0.0050008465,0.6599648,0.097716674,0.6394397
3096,0.7213636,0.7858428,0.82958937,0.0030937598,0.46462038,0.81236005,0.0049985712,0.6599655,0.09771649,0.6394396
3097,0.72136426,0.78584284,0.8295896,0.00309258,0.46462053,0.81236047,0.004996298,0.65996623,0.0977163,0.63943946
3098,0.721365,0.7858429,0.82958984,0.003091401,0.46462068,0.81236094,0.0049940264,0.659967,0.097716115,0.63943934
3099,0.7213657,0.78584296,0.82959014,0.0030902228,0.46462083,0.8123614,0.0049917568,0.6599677,0.09771593,0.6394392
3100,0.7213664,0.785843,0.8295904,0.0030890454,0.46462098,0.8123619,0.004989489,0.65996844,0.09771574,0.6394391
3101,0.72136706,0.7858431,0.8295907,0.003087869,0.46462113,0.8123623,0.004987223,0.65996915,0.09771556,0.639439
3102,0.7213678,0.78584313,0.829591,0.0030866934,0.46462128,0.8123628,0.004984959,0.65996987,0.09771537,0.63943887
3103,0.7213685,0.78584313,0.8295912,0.0030855185,0.46462142,0.8123632,0.004982697,0.6599706,0.097715184,0.63943875
3104,0.72136915,0.78584313,0.82959145,0.0030843446,0.46462157,0.8123636,0.0049804365,0.6599713,0.097715,0.6394386
3105,0.72136986,0.78584313,0.82959175,0.0030831716,0.46462172,0.81236404,0.0049781776,0.659972,0.09771481,0.6394385
3106,0.7213706,0.7858432,0.829592,0.0030819993,0.46462187,0.8123645,0.0049759205,0.6599727,0.097714625,0.6394384
3107,0.72137123,0.78584325,0.8295922,0.0030808279,0.46462202,0.812365,0.0049736653,0.65997344,0.09771444,0.6394383
3108,0.7213719,0.7858433,0.82959247,0.0030796572,0.46462217,0.8123654,0.004971412,0.65997416,0.09771425,0.63943815
3109,0.7213726,0.7858434,0.82959276,0.0030784875,0.46462232,0.8123659,0.0049691605,0.6599749,0.09771407,0.63943803
3110,0.7213733,0.7858434,0.82959306,0.0030773184,0.46462247,0.8123663,0.004966911,0.65997565,0.09771388,0.6394379
3111,0.721374,0.78584343,0.8295933,0.0030761503,0.46462262,0.8123667,0.004964663,0.65997636,0.097713694,0.6394378
3112,0.72137463,0.78584343,0.8295936,0.0030749831,0.46462277,0.81236714,0.0049624173,0.6599771,0.09771351,0.6394377
3113,0.7213753,0.7858435,0.8295939,0.0030738167,0.4646229,0.81236756,0.004960173,0.6599778,0.09771332,0.63943756
3114,0.72137594,0.78584355,0.82959414,0.003072651,0.46462306,0.812368,0.00495793,0.6599785,0.097713135,0.63943744
3115,0.7213766,0.7858436,0.8295944,0.0030714863,0.4646232,0.81236845,0.0049556894,0.6599792,0.09771295,0.6394373
3116,0.7213773,0.7858437,0.8295947,0.0030703223,0.46462336,0.81236887,0.0049534505,0.65997994,0.09771276,0.6394372
3117,0.721378,0.78584373,0.82959497,0.003069159,0.4646235,0.81236935,0.0049512135,0.65998065,0.09771258,0.6394371
