row: origin_zone/col: destination_zone,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
419,0.08704148,0.5376243,0.04529638,0.6037956,0.43689403,0.056822706,0.43207034,0.06955319,0.19156122,0.3578723,0.2772198,0.62515926,0.111263216,0.5089572,0.63659245,0.7298606,0.5333314,0.6009735,0.25650716,0.15202416,0.039620038,0.41502315,0.1404152,0.6346003,0.7565311,0.5414824,0.6000924,0.8766863,0.23086432,0.463334,0.7871278,0.05855916,0.3567226,0.26021913,0.03209373,0.6745216,0.57860607,0.85540867,0.81584847,0.82763493,0.34311944,0.3855066,0.5714194,0.60451365,0.3525043,0.08551877,0.37526622,0.6633552,0.52988774,0.13691503,0.23057696,0.2411893,0.053556725,0.06564666,0.5035231,0.09960538,0.935615,0.18202491,0.93113583,0.84510213,0.92278284,0.22556214,0.23005067,0.08727859,0.75431156,0.29506776,0.2427087,0.16688854,0.06608635,0.72516745,0.015140103,0.4135102,0.16164085,0.41698024,0.11786608,0.962585,0.38017812,0.08974527,0.24406211,0.08466564,0.07712049,0.43047628,0.5367007,0.607102,0.12049506,0.20993468,0.39370483,0.2172855,0.71713245,0.50479364,0.18287216,0.43204504,0.23081248,0.95546126,0.15138356,0.185882,0.24522574,0.1509957,0.0913914,0.63969
420,0.06700841,0.123288065,0.120766036,0.25532526,0.63364583,0.07596325,0.306164,0.87827873,0.09165552,0.4302535,0.4537502,0.14650638,0.12637056,0.19900967,0.21530645,0.053242564,0.95603114,0.0995966,0.1632547,0.27132902,0.009341915,0.5435516,0.32146883,0.36592698,0.5154638,0.7416815,0.10057166,0.50439656,0.2540252,0.37017003,0.324667,0.3223528,0.061801434,0.89915055,0.27200782,0.18365899,0.1346407,0.054889176,0.15297388,0.2924462,0.07938197,0.14424303,0.49380454,0.08722165,0.07813897,0.027277589,0.100492775,0.44688812,0.02035482,0.950878,0.16901769,0.40622008,0.30591583,0.02548552,0.77614355,0.16454121,0.044954702,0.16526757,0.28436625,0.13491991,0.10356511,0.060459193,0.29512712,0.051790632,0.2792114,0.61139715,0.25704286,0.1394274,0.49130297,0.22882237,0.7276775,0.03859969,0.28570145,0.4841503,0.50171,0.08346866,0.5868782,0.1927931,0.39723396,0.14638513,0.5219256,0.67600435,0.04279011,0.3320033,0.919855,0.08953843,0.07651262,0.07732856,0.17086096,0.6141005,0.10784093,0.038048696,0.030287853,0.8645926,0.71071166,0.20697616,0.90000623,0.10745733,0.3229411,0.024022492
421,0.22328302,0.17279308,0.3700742,0.45075622,0.064734615,0.42684093,0.93512017,0.22741638,0.11511625,0.18813448,0.05841454,0.05949434,0.32159945,0.11959647,0.90649736,0.6014601,0.3447436,0.09516575,0.15577504,0.07225543,0.15757975,0.3334752,0.35112873,0.16474858,0.5123811,0.94666123,0.8274404,0.11434845,0.099841595,0.029591504,0.20191108,0.20682639,0.32743153,0.43968728,0.64052725,0.29639572,0.4289526,0.08209471,0.78744274,0.0941338,0.49139044,0.8766511,0.25117177,0.049832482,0.4041833,0.23671183,0.22342974,0.086965024,0.14575577,0.1434021,0.024061216,0.79092634,0.48708797,0.19551839,0.738723,0.058679953,0.10497215,0.14119317,0.046206556,0.09039263,0.47811902,0.85549736,0.13143,0.073653676,0.20166768,0.22981702,0.18837842,0.42543012,0.76176673,0.047335707,0.3787038,0.30167815,0.26129946,0.50029594,0.6812244,0.29527614,0.37932658,0.44424835,0.75011575,0.88937205,0.04230127,0.13785829,0.62393016,0.25815207,0.47057608,0.6753354,0.60562575,0.14823358,0.2604812,0.33956888,0.18937007,0.10706696,0.61278325,0.02252464,0.11173342,0.31095996,0.23279439,0.29510143,0.10438597,0.59653103
422,0.8625189,0.06468852,0.45325968,0.36517978,0.996718,0.3221148,0.17049891,0.097417705,0.15363343,0.41335455,0.035634883,0.22631745,0.22194539,0.24316485,0.1572669,0.14074138,0.73374534,0.1709291,0.4710909,0.24234197,0.3806328,0.36016834,0.07507478,0.5215596,0.052113295,0.16254027,0.12617342,0.05475643,0.01732645,0.18114866,0.12841408,0.5796071,0.3850427,0.037614364,0.1005678,0.431986,0.38446936,0.1290674,0.062265567,0.1089588,0.9417351,0.29953155,0.97606075,0.07460067,0.6304078,0.24785352,0.079284675,0.24232073,0.29763305,0.27101907,0.19661862,0.15317293,0.7884645,0.10123513,0.39652464,0.8404009,0.14948012,0.26973754,0.76570106,0.33049408,0.22627383,0.3656088,0.26478076,0.329849,0.071141236,0.27040488,0.24896652,0.46482825,0.11924987,0.4654095,0.24315894,0.45616984,0.6146258,0.061562046,0.2964576,0.59479403,0.033079527,0.2621593,0.19815215,0.7335458,0.4728722,0.9991325,0.21055813,0.64095455,0.5884581,0.5779683,0.34920558,0.20082499,0.06553802,0.8214061,0.45165372,0.36776194,0.2219816,0.12415177,0.15580517,0.94800735,0.02653053,0.31274498,0.59875643,0.27348435
423,0.44331905,0.3466637,0.9415774,0.0859813,0.3449935,0.42679513,0.5029914,0.32391626,0.24414632,0.53390527,0.32759622,0.12064246,0.5592541,0.78569853,0.14169227,0.38933027,0.060217343,0.33581236,0.08076801,0.015408789,0.13045481,0.14889023,0.08310722,0.25372982,0.36470342,0.73701024,0.24076952,0.63044924,0.41763848,0.6742285,0.40062636,0.82341254,0.29604536,0.10806341,0.5848692,0.078872085,0.19702274,0.17289424,0.036451433,0.101062514,0.079511344,0.15702574,0.016560575,0.4987664,0.07319447,0.22340709,0.13101706,0.9670787,0.029796813,0.3351336,0.114842035,0.83388317,0.4267116,0.14256608,0.07675288,0.1171258,0.066379435,0.79081655,0.082667716,0.90383416,0.5088118,0.96957266,0.5035288,0.13874836,0.10233185,0.18420662,0.4684179,0.27143922,0.6809055,0.027891196,0.29422358,0.034353714,0.48014787,0.03014227,0.19712615,0.61723125,0.9658117,0.036760632,0.40820718,0.22796714,0.10679649,0.2603701,0.5453568,0.28815743,0.17735106,0.05564201,0.7164809,0.28047726,0.061935455,0.07639457,0.06707519,0.76942545,0.22336645,0.19698253,0.037535805,0.17319342,0.79102093,0.136763,0.70137006,0.10185705
424,0.3253084,0.39777324,0.18396795,0.2578162,0.065124586,0.3208192,0.93771297,0.37812692,0.7137661,0.05948719,0.24316561,0.23302823,0.44566855,0.08099318,0.2812596,0.94785875,0.18833365,0.056223802,0.15554145,0.04739479,0.8321044,0.6147555,0.30617723,0.91049105,0.24249952,0.77875,0.18681197,0.3742243,0.40295485,0.19532196,0.82703924,0.43856162,0.041389693,0.48797068,0.154139,0.42907694,0.60263854,0.1283048,0.13482572,0.31176063,0.25504044,0.23262012,0.1115504,0.87543595,0.51522684,0.18624999,0.41312125,0.047191333,0.15180382,0.3211293,0.47777164,0.9080077,0.45252675,0.73257244,0.63377345,0.11656849,0.04692615,0.32881197,0.22054912,0.4742963,0.13501713,0.7907238,0.026829308,0.15263444,0.19090024,0.18851352,0.4950892,0.4270327,0.20563954,0.45085362,0.1571231,0.2883834,0.13222432,0.017896956,0.277183,0.10395469,0.2881274,0.4715096,0.7668856,0.022693994,0.5609162,0.09134076,0.31254315,0.8399867,0.06365996,0.7380026,0.23563284,0.44751075,0.24917975,0.23629384,0.68301916,0.042031202,0.40501347,0.17287993,0.19641696,0.93083066,0.15544221,0.037031464,0.38197252,0.19839537
425,0.19691083,0.5810576,0.33446285,0.17506322,0.8332543,0.4423323,0.8073995,0.17010686,0.5931032,0.034976352,0.39087114,0.34273288,0.22295763,0.427724,0.57036304,0.20360048,0.6161827,0.05964729,0.049928762,0.522836,0.105748594,0.17710203,0.589805,0.62932074,0.9434417,0.6516951,0.95087254,0.6143604,0.24982917,0.3841112,0.48883578,0.061422095,0.21783298,0.73156565,0.03606105,0.0986877,0.25781596,0.10402932,0.14284617,0.48717603,0.96447045,0.3413952,0.909821,0.2631644,0.06325383,0.06003308,0.122850284,0.3870372,0.88771343,0.23163979,0.050530016,0.8763626,0.046738785,0.1521022,0.037424,0.41360384,0.32214838,0.5526122,0.14214644,0.15462446,0.65643525,0.6674372,0.09148279,0.11091958,0.059795342,0.13130917,0.9361244,0.119002976,0.54838604,0.14664616,0.34791824,0.96827817,0.14209355,0.45689863,0.101971254,0.13510375,0.41176915,0.5504907,0.039852355,0.08353568,0.9945098,0.5077692,0.09491054,0.7309707,0.3980952,0.43381798,0.9154064,0.17087576,0.4623386,0.36025667,0.055920735,0.21365638,0.5209607,0.24504888,0.13941194,0.741246,0.45998165,0.09633121,0.13089254,0.37900048
426,0.033014353,0.14451545,0.11015032,0.45322224,0.94400686,0.09077963,0.45250434,0.32187092,0.10769309,0.4432028,0.9721832,0.11980732,0.34495583,0.04621949,0.8463135,0.29178762,0.6124981,0.5441218,0.51457,0.4090139,0.527609,0.7283632,0.80448717,0.323866,0.17174213,0.46160084,0.08104586,0.38269037,0.33974504,0.08831081,0.24547783,0.2389714,0.24576835,0.62713724,0.7731982,0.10207808,0.10133694,0.19677484,0.97227603,0.82920814,0.7949204,0.7689923,0.62656903,0.40885285,0.19259045,0.4079735,0.65367234,0.21222714,0.1241902,0.25641164,0.76192266,0.696497,0.42294875,0.32276037,0.1808966,0.9586849,0.6614921,0.34937996,0.6240537,0.30305701,0.33171788,0.4158517,0.36934385,0.6196785,0.6164031,0.15017237,0.61032486,0.03404612,0.102487914,0.22830772,0.18707407,0.783867,0.55711824,0.7984949,0.98953176,0.04820579,0.33324635,0.38343996,0.6851063,0.36081243,0.126227,0.89617485,0.54399294,0.49171716,0.5228256,0.021879356,0.33613315,0.54374033,0.68945146,0.24809153,0.6951072,0.030085636,0.12335025,0.09491473,0.43633807,0.038619082,0.063209444,0.38059422,0.3153886,0.1291674
427,0.18489106,0.5551333,0.7961412,0.14412543,0.41114467,0.48414117,0.29587108,0.36125025,0.89533895,0.42120337,0.18690436,0.26629743,0.5790276,0.06847858,0.54003114,0.14430147,0.053469572,0.50788546,0.34779093,0.713309,0.12072501,0.19298439,0.56300294,0.06318335,0.17929514,0.39582774,0.2912432,0.14557089,0.8455781,0.60194385,0.3955183,0.10112723,0.053058,0.3595313,0.5100125,0.6203017,0.5009921,0.1703639,0.27760637,0.0701587,0.41759688,0.59812814,0.4278986,0.6893662,0.18282332,0.14038773,0.171609,0.4512363,0.7799655,0.20177363,0.82730013,0.29947585,0.59589183,0.17637108,0.24893887,0.22586861,0.49044445,0.018807447,0.017923404,0.9969239,0.47452077,0.68510836,0.3362197,0.26062998,0.17483598,0.19187714,0.2300867,0.085039966,0.17458469,0.3739147,0.03732843,0.5199493,0.020354256,0.08554263,0.06884638,0.3479091,0.8550419,0.87356657,0.08100251,0.2818084,0.98853004,0.16100098,0.2945562,0.12838267,0.8563737,0.48282897,0.4959952,0.500538,0.72119164,0.09247235,0.65693545,0.1890942,0.6742727,0.6622511,0.18974692,0.35860026,0.107808076,0.1198422,0.12812603,0.10370343
428,0.4976108,0.5667132,0.15443054,0.3451423,0.13155837,0.85486054,0.036158316,0.5669683,0.10744032,0.6631537,0.22148032,0.7266174,0.8034951,0.10898967,0.53633875,0.4011578,0.13164987,0.21147156,0.33209,0.050618786,0.030493317,0.2000992,0.29870567,0.111232236,0.149691,0.044722937,0.15927137,0.5315003,0.79261327,0.1021842,0.0632042,0.23808289,0.57117236,0.5027374,0.07775469,0.67245793,0.6166607,0.2523804,0.27522227,0.15983205,0.7812427,0.35574272,0.69805056,0.4522442,0.05943343,0.110020615,0.4762776,0.32885408,0.8610171,0.32735994,0.2845383,0.18304536,0.027585564,0.14591573,0.18561836,0.35092628,0.18840054,0.3178798,0.0679798,0.15728346,0.4181731,0.16766325,0.42106053,0.2924225,0.3823978,0.6534006,0.11196438,0.19210881,0.44873494,0.23459804,0.3174854,0.42410356,0.13812774,0.43554524,0.8445993,0.08409685,0.035973717,0.121418856,0.31819782,0.15842438,0.6271977,0.4766407,0.078770004,0.61919945,0.235963,0.78870684,0.7537036,0.05938547,0.37672257,0.19891666,0.057008583,0.58850527,0.057389308,0.56384546,0.09394361,0.3523715,0.008237429,0.5873989,0.3481165,0.4403079
429,0.0649601,0.8589617,0.27411866,0.6495543,0.28297728,0.024934746,0.17357743,0.34274286,0.6666479,0.2106577,0.8558029,0.4104258,0.059448127,0.028783282,0.11310625,0.28286582,0.22496425,0.16497366,0.44548702,0.78730726,0.30431345,0.5486878,0.11457653,0.0421876,0.22835755,0.2870388,0.060954683,0.04836378,0.51943725,0.42701367,0.013305692,0.29678494,0.9322302,0.1198576,0.56790996,0.100901924,0.25131106,0.51347417,0.10725528,0.86640924,0.17416367,0.24631712,0.5093849,0.2917316,0.20523159,0.1444352,0.4156149,0.022710182,0.23256464,0.21251169,0.34505683,0.6086868,0.8374825,0.06789803,0.18249406,0.15652268,0.050843902,0.8021661,0.07124449,0.86293536,0.4773362,0.55624,0.075118594,0.22459042,0.20970021,0.9565,0.23600289,0.14185853,0.3689954,0.2479176,0.13027576,0.11581759,0.884155,0.63091594,0.20442401,0.14178327,0.5903049,0.04574003,0.69335055,0.19820794,0.37953848,0.0663172,0.06255514,0.0796294,0.25550497,0.5301308,0.39285302,0.7061634,0.32965735,0.5641738,0.18333752,0.087736435,0.23020029,0.12581389,0.55125195,0.19317335,0.2253475,0.22496797,0.7839051,0.17901948
430,0.5455483,0.15701526,0.48296908,0.35975096,0.8479098,0.9418143,0.60395443,0.1643233,0.080093145,0.11047208,0.6105154,0.07911522,0.4005239,0.24433397,0.39794555,0.41872308,0.5719441,0.13964304,0.7866952,0.18829925,0.1533376,0.023187354,0.4836523,0.024292082,0.12652932,0.058650106,0.5451534,0.33224574,0.031214377,0.9880313,0.19902147,0.08677158,0.5210374,0.35508943,0.8829393,0.8192381,0.04187209,0.24043337,0.4474672,0.43753296,0.13637693,0.6096566,0.04762001,0.51379764,0.099790595,0.057578523,0.13399222,0.29994765,0.10482099,0.1617744,0.2975255,0.22058025,0.7164247,0.2458385,0.21386254,0.21811575,0.76841885,0.10079781,0.25386605,0.074061476,0.15769471,0.10987801,0.40471962,0.16340244,0.25881582,0.34987324,0.027790058,0.08510158,0.8471554,0.5581173,0.030531496,0.9460031,0.11567194,0.27733386,0.7036454,0.6689319,0.25129446,0.26773438,0.035870936,0.094516836,0.67967635,0.2610952,0.29809228,0.7726523,0.8898405,0.77962786,0.88110965,0.082545094,0.32136384,0.06530324,0.24648215,0.66013074,0.42652822,0.2211534,0.23416743,0.27382308,0.49770263,0.035565767,0.25370112,0.3636827
431,0.14886409,0.032755144,0.23311703,0.07459837,0.97381324,0.8466688,0.06971817,0.11972668,0.10718386,0.0698534,0.21426727,0.44017994,0.23301893,0.032224797,0.14262673,0.23250347,0.44693053,0.04488344,0.38657632,0.13325633,0.35713735,0.58938867,0.10837364,0.40186742,0.5423861,0.432226,0.122729816,0.07463596,0.13437818,0.0283543,0.81350994,0.3496072,0.10570877,0.28707033,0.080285005,0.41472688,0.36782506,0.15838946,0.085161746,0.13895372,0.14211887,0.079470575,0.47747913,0.698717,0.06706569,0.23792708,0.5372685,0.07983948,0.98081505,0.56495583,0.15160567,0.06706475,0.06252003,0.49117664,0.05360425,0.46329415,0.4749929,0.15263198,0.34585768,0.3667035,0.19377139,0.025266483,0.19893919,0.056766104,0.28985626,0.94243336,0.49253878,0.34483021,0.07994754,0.36021394,0.04504504,0.042598885,0.035568338,0.71149665,0.24972802,0.1745927,0.23964934,0.630087,0.16921835,0.7179254,0.30753824,0.4887536,0.055060115,0.35070017,0.8027286,0.11703723,0.839354,0.43479863,0.73894405,0.29068038,0.57460535,0.22024375,0.0416931,0.12318347,0.7352387,0.4970364,0.071247935,0.6693079,0.46929896,0.5750732
432,0.47818518,0.17218421,0.09143743,0.9470966,0.5351849,0.05787248,0.2812263,0.25021544,0.17673919,0.021696247,0.39249936,0.07511324,0.38045362,0.4842091,0.3817202,0.29719844,0.7632391,0.49075693,0.14502196,0.34337884,0.4489446,0.8019509,0.13172425,0.71565974,0.9401294,0.33061725,0.54251045,0.034021817,0.14794113,0.31808564,0.84497964,0.16897821,0.1624841,0.08142722,0.09835969,0.30438772,0.687006,0.7652504,0.48541972,0.3317703,0.57078254,0.49601942,0.4349147,0.9891007,0.5195353,0.17975661,0.7795397,0.74592716,0.6814244,0.10369952,0.30197948,0.07282091,0.4302776,0.078800656,0.05832965,0.50490355,0.54676956,0.20511128,0.22772646,0.9278555,0.12759517,0.09001159,0.90252364,0.08143494,0.1918006,0.031864177,0.20244999,0.43852684,0.34931308,0.04416588,0.3537539,0.05542195,0.06958772,0.20449318,0.4500278,0.10436698,0.49708384,0.87082136,0.27859944,0.26522034,0.870097,0.2374324,0.021896243,0.57421494,0.14463247,0.5011543,0.25750136,0.18010676,0.20676132,0.263726,0.8762636,0.7880001,0.58495986,0.06346377,0.72608757,0.6201556,0.14050168,0.44521704,0.90284634,0.30642527
433,0.8942943,0.25052282,0.74949926,0.9889692,0.46009234,0.72626823,0.24767675,0.8103288,0.638655,0.4183584,0.27611375,0.76291233,0.096624255,0.13679986,0.40829223,0.21861479,0.6119678,0.2243091,0.645346,0.377619,0.030739859,0.506605,0.10943403,0.44726327,0.108854055,0.8935808,0.28166103,0.47360086,0.520627,0.7975835,0.52046883,0.29649842,0.3874835,0.17799059,0.078794606,0.42021883,0.124641635,0.14492805,0.14812689,0.30154547,0.52393144,0.6691629,0.38845527,0.64823896,0.2152212,0.77953774,0.31694078,0.92421454,0.47385493,0.41525617,0.13785878,0.15166202,0.06244066,0.3898276,0.18309599,0.15794319,0.44093853,0.10252111,0.21889703,0.6437981,0.52502495,0.4417061,0.5777188,0.068169296,0.5083305,0.66293097,0.48046353,0.09411127,0.35961303,0.3134976,0.18653396,0.0824705,0.28905725,0.027956255,0.36020046,0.16584136,0.17259404,0.58415246,0.6290727,0.78812647,0.059496492,0.27197298,0.21501791,0.39390767,0.4024336,0.5454838,0.12832135,0.29596028,0.5820692,0.11415526,0.7989605,0.3846671,0.653315,0.1695517,0.45563722,0.9295015,0.06554571,0.071580075,0.13385202,0.12680419
434,0.5095465,0.38832897,0.03589157,0.29212087,0.33532208,0.06577558,0.10137048,0.10625782,0.99116707,0.37206224,0.84087956,0.6835739,0.5403149,0.1714447,0.17329219,0.25722066,0.067524694,0.41341487,0.7190747,0.564897,0.44007534,0.1602458,0.21834908,0.6128385,0.038714148,0.08415221,0.9561816,0.3112005,0.24239886,0.47274467,0.10366472,0.11212533,0.66057444,0.3644722,0.30113328,0.32478765,0.8464653,0.3245438,0.13237712,0.0639797,0.72251666,0.5968439,0.19994307,0.044973154,0.05857238,0.650399,0.43326718,0.67503977,0.16404042,0.3096314,0.3552811,0.79509556,0.57310104,0.7998284,0.037910063,0.07076954,0.8421473,0.36427245,0.3778421,0.063448645,0.855141,0.34974152,0.7125132,0.21245019,0.48226312,0.050602242,0.83717465,0.6147268,0.06492845,0.34654167,0.2966161,0.11252173,0.46005502,0.078572795,0.42895055,0.17864314,0.15432242,0.05253953,0.05709844,0.14733963,0.34928885,0.11507194,0.32688028,0.57025135,0.33392456,0.19277535,0.35561427,0.082094,0.1892431,0.09571655,0.08185845,0.17017576,0.81440717,0.13426866,0.76902807,0.47075194,0.033642065,0.4944858,0.08451914,0.7339925
435,0.8588671,0.30365288,0.01885184,0.08390834,0.19105949,0.09053623,0.6402956,0.047221474,0.18174215,0.03099395,0.5238148,0.37167394,0.17426808,0.4107807,0.73564565,0.17759258,0.78706026,0.29233095,0.17285657,0.9211126,0.52827084,0.9357864,0.7037031,0.046346236,0.81558794,0.17598191,0.6871832,0.28785953,0.40161356,0.13810404,0.15262932,0.15378125,0.12678282,0.4750671,0.23678267,0.33628035,0.2470602,0.22716047,0.7087138,0.1449291,0.59189904,0.25119916,0.32526025,0.44998524,0.5143403,0.16225995,0.6866762,0.27012768,0.14811482,0.122127086,0.66367245,0.33031872,0.20959775,0.24912032,0.9394968,0.6281859,0.027988654,0.21809016,0.8551936,0.88707817,0.018392708,0.41625208,0.8886848,0.40289703,0.32231486,0.21819626,0.1381609,0.49296376,0.09986648,0.6115585,0.19381154,0.43584746,0.87154305,0.8557741,0.09914205,0.34610745,0.2759216,0.15916696,0.106617995,0.5641461,0.17192243,0.23633778,0.11074088,0.03963424,0.4667221,0.46555755,0.731779,0.25947136,0.45750263,0.21083654,0.15896545,0.087994225,0.17353764,0.14350785,0.33525088,0.016833361,0.08405583,0.2819003,0.13582096,0.10102252
436,0.48717362,0.20352831,0.3515751,0.06571862,0.5249315,0.55407035,0.031790975,0.74697715,0.55109406,0.35132438,0.29173276,0.12944874,0.55198324,0.25626898,0.07451454,0.23481071,0.30758405,0.26806024,0.6039176,0.777616,0.5126664,0.054542627,0.5446303,0.047763437,0.23669225,0.03073418,0.38353947,0.75770986,0.9627241,0.09867272,0.9899931,0.36132684,0.0801957,0.948201,0.04690318,0.46215382,0.3351725,0.8938942,0.38751355,0.07038399,0.2254634,0.42224008,0.7887924,0.19373317,0.8998275,0.55703735,0.12546584,0.57241553,0.41504353,0.08745443,0.21756503,0.19227798,0.8545101,0.100737944,0.7756932,0.73195255,0.27274585,0.37774965,0.034830548,0.5769243,0.21375595,0.3355887,0.2954435,0.22169657,0.88281286,0.5473761,0.04667489,0.034516938,0.64941037,0.37979952,0.38414997,0.18171942,0.43139264,0.15631996,0.5855023,0.562448,0.37927437,0.0513344,0.44081572,0.70345473,0.11774766,0.6026975,0.77592367,0.064993836,0.23340271,0.1442972,0.17365661,0.058007333,0.2147282,0.24560115,0.22766973,0.35281515,0.055148534,0.39933175,0.2869837,0.83328336,0.71344215,0.19608171,0.2789798,0.8719398
437,0.1331214,0.74014634,0.23496678,0.042433,0.5847649,0.66040546,0.56343514,0.1483259,0.5851369,0.07751167,0.13787019,0.54877377,0.15018003,0.35114923,0.042029418,0.1234255,0.4843021,0.22863215,0.12424996,0.07263331,0.80135876,0.15853034,0.08883964,0.695292,0.25613663,0.029659064,0.55451006,0.079007626,0.25993407,0.05336186,0.9590667,0.7322984,0.10688391,0.1731956,0.06647956,0.12902386,0.58008176,0.5011101,0.35752013,0.14216046,0.063132,0.3080819,0.0778759,0.19178064,0.40556797,0.2249347,0.19393986,0.495981,0.68298787,0.8348684,0.5164524,0.31254718,0.39646965,0.18163884,0.952283,0.7154822,0.46326935,0.15378173,0.16283564,0.44140464,0.47712898,0.16981885,0.049792007,0.48551676,0.64157695,0.048987504,0.084913425,0.29327133,0.11192619,0.028783929,0.17026165,0.6144961,0.20904456,0.040398527,0.33777958,0.710335,0.89869964,0.39419323,0.30063057,0.21166746,0.92978364,0.97454906,0.16567005,0.2552012,0.8834167,0.6777642,0.043245897,0.2047784,0.24636708,0.1254469,0.5509573,0.11140719,0.08538404,0.03537597,0.058067247,0.21519297,0.8948332,0.1655894,0.13811548,0.6649103
438,0.063552134,0.074897304,0.027865825,0.17804071,0.23128329,0.45515126,0.09930704,0.26694298,0.8366581,0.3985564,0.13536374,0.26850373,0.69458455,0.46368572,0.59668744,0.28674322,0.14106357,0.9134528,0.05740214,0.4052576,0.056889925,0.2643446,0.19824861,0.31549323,0.07987109,0.4332093,0.2751275,0.6540116,0.10161362,0.120046526,0.5076456,0.41214666,0.11765766,0.44672763,0.030021736,0.055786982,0.17081462,0.15429802,0.06626966,0.33892962,0.26527995,0.36594447,0.12200375,0.41422915,0.24047706,0.67696196,0.77015954,0.33093113,0.319947,0.32272783,0.01901747,0.049660433,0.051809132,0.03727952,0.29620644,0.5239701,0.33417943,0.059301823,0.6214131,0.3210025,0.6514902,0.067681745,0.36355346,0.2815505,0.48948076,0.14769085,0.12646258,0.6351482,0.28686395,0.096064515,0.05145117,0.8734645,0.2209722,0.6181629,0.8583848,0.41501847,0.59622574,0.502662,0.31431884,0.08888585,0.13564177,0.3019823,0.63134074,0.46105245,0.2272847,0.49361637,0.30727997,0.6319114,0.30454898,0.032306448,0.83253664,0.67604077,0.46217036,0.068521366,0.3655784,0.21760467,0.50066364,0.29661787,0.05011622,0.81192034
439,0.23926258,0.39881477,0.53811836,0.9381346,0.5319816,0.38037893,0.30570984,0.43467796,0.24440193,0.81709766,0.518202,0.4515404,0.08823601,0.18417719,0.78634924,0.36835477,0.16787325,0.14601997,0.238568,0.054390837,0.27304327,0.9454942,0.25241292,0.18783383,0.14601974,0.10166446,0.6813318,0.09931082,0.047963504,0.11883272,0.5359961,0.05503451,0.4923889,0.3168052,0.1035461,0.26961166,0.6530122,0.12048954,0.2661785,0.527481,0.8591752,0.20960349,0.19862416,0.26414016,0.029711261,0.35906053,0.5653146,0.17265718,0.06916828,0.5183343,0.07626962,0.2037206,0.09101687,0.4079463,0.075667314,0.15953413,0.5190984,0.3222266,0.024834763,0.30118507,0.53110605,0.95883244,0.4521116,0.100506626,0.060941286,0.8189539,0.89663094,0.14616539,0.07518096,0.716716,0.96076006,0.42066637,0.099785745,0.29108262,0.46801153,0.77398115,0.3510398,0.18594965,0.45908582,0.646092,0.5152145,0.27905548,0.09140563,0.70444417,0.91668934,0.13889863,0.36566272,0.47646654,0.11239732,0.5936375,0.15201707,0.14101581,0.52091414,0.50302905,0.050216977,0.22208779,0.25644583,0.9438161,0.7988618,0.62039715
440,0.3094491,0.17536269,0.0741047,0.8126892,0.018919982,0.07634752,0.09795212,0.077666834,0.6916665,0.26334363,0.24446954,0.07210066,0.27702492,0.72131354,0.17981319,0.33632463,0.16024911,0.7046417,0.30545592,0.12923886,0.50408185,0.63057166,0.9854779,0.06459415,0.059979618,0.06623938,0.1680083,0.036083385,0.19679347,0.6924104,0.02163404,0.03399113,0.057396203,0.71298116,0.90133995,0.061041344,0.08484061,0.41716093,0.22290482,0.33485094,0.17856823,0.81321096,0.8768547,0.321494,0.5896044,0.19545552,0.61485785,0.19143829,0.093455866,0.616672,0.34031585,0.7971248,0.48653495,0.1591477,0.30010533,0.103824556,0.21128783,0.035955265,0.037496433,0.20592394,0.7341834,0.26292834,0.24198997,0.4688534,0.07654787,0.6214753,0.2447712,0.38022172,0.16376211,0.21447973,0.7103454,0.14812012,0.09584736,0.46972445,0.609829,0.24119431,0.5023474,0.1844125,0.083650075,0.2837779,0.7640826,0.76415193,0.1629421,0.10440439,0.47579092,0.1566839,0.33522245,0.22855762,0.15321139,0.105870135,0.27754527,0.09702547,0.55350494,0.7922664,0.7321193,0.31513575,0.62240094,0.115584135,0.80667907,0.40511224
441,0.04535562,0.0070821573,0.5502697,0.7287233,0.38495886,0.014502867,0.89137125,0.3183888,0.9627847,0.7694302,0.055945378,0.4321588,0.12629658,0.076206125,0.80890083,0.49130836,0.2901354,0.2220629,0.79536617,0.12643816,0.97890764,0.12746467,0.45686144,0.99042475,0.30369574,0.22657236,0.7343165,0.20467433,0.38621414,0.24120986,0.42025816,0.06748799,0.67854714,0.32083535,0.18775634,0.2762143,0.2215191,0.34163135,0.09463657,0.06049713,0.8709329,0.23001824,0.17024294,0.20568544,0.2866482,0.4090437,0.24190067,0.08811875,0.24195296,0.114977516,0.24430916,0.42321947,0.059407253,0.70001394,0.7641022,0.32622382,0.26993084,0.06711955,0.030263772,0.20768498,0.22370918,0.09061116,0.050367374,0.2757204,0.032026794,0.6540515,0.2892811,0.21920161,0.12262215,0.6344536,0.74685794,0.09489971,0.13329582,0.3499225,0.77173233,0.8227781,0.6045286,0.03788034,0.012510137,0.53847075,0.4034378,0.14743516,0.6564845,0.17830448,0.079999655,0.03592845,0.05865514,0.3641642,0.6051859,0.48202246,0.14377093,0.38547835,0.14622007,0.05657705,0.27279782,0.5952381,0.3791696,0.337174,0.27730486,0.46436048
